,date,tweet,tweet_cleaned
755,2024-02-11,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir","['for', 'those', 'who', 'wonder', 'where', 'to', 'get', 'the', 'card', 'you', 'can', 'get', 'it', 'in', 'hey', 'banco', 'with', 'many', 'design', 'to', 'choose', 'for those', 'those who', 'who wonder', 'wonder where', 'where to', 'to get', 'get the', 'the card', 'card you', 'you can', 'can get', 'get it', 'it in', 'in hey', 'hey banco', 'banco with', 'with many', 'many design', 'design to', 'to choose']"
756,2024-02-12,"Ya es lo que empezaré a hacer, gracias….","['that', 'what', 'i', 'will', 'start', 'doing', 'that what', 'what i', 'i will', 'will start', 'start doing']"
757,2024-02-12,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good 😄🌈",['hahaha']
758,2024-02-12,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! 🤩🤩🦄","['look', 'amixe', 'at', 'last', 'i', 'opened', 'my', 'account', 'i', 'got', 'super', 'fast', 'in', 'day', 'for', 'dhl', 'and', 'well', 'i', 'loved', 'it', 'look amixe', 'amixe at', 'at last', 'last i', 'i opened', 'opened my', 'my account', 'account i', 'i got', 'got super', 'super fast', 'fast in', 'in day', 'day for', 'for dhl', 'dhl and', 'and well', 'well i', 'i loved', 'loved it']"
759,2024-02-13,¡Celebra el amor con estilo este San Valentín! ❤️ Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,"['celebrate', 'love', 'with', 'style', 'this', 'valentine', 'day', 'nding', 'celebrate love', 'love with', 'with style', 'style this', 'this valentine', 'valentine day', 'day nding']"
760,2024-02-13,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,"['commercial', 'winning', 'one', 'the', 'kansa', 'chief', 'that', 'the', 'superbowl', 'left', 'u', 'this', 'year', 'somhey', 'heymedia', 'heybanco', 'commercial', 'sblviii', 'michaelcera', 'jlo', 'maincorssee', 'commercial winning', 'winning one', 'one the', 'the kansa', 'kansa chief', 'chief that', 'that the', 'the superbowl', 'superbowl left', 'left u', 'u this', 'this year', 'year somhey', 'somhey heymedia', 'heymedia heybanco', 'heybanco commercial', 'commercial sblviii', 'sblviii michaelcera', 'michaelcera jlo', 'jlo maincorssee']"
761,2024-02-13,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,"['please', 'their', 'support', 'to', 'know', 'the', 'module', 'they', 'have', 'on', 'you', 'please their', 'their support', 'support to', 'to know', 'know the', 'the module', 'module they', 'they have', 'have on', 'on you']"
762,2024-02-19,"Ya se arregló, gracias.","['it', 'wa', 'already', 'fixed', 'thanks', 'it wa', 'wa already', 'already fixed', 'fixed thanks']"
763,2024-02-20,tenencia a 6MSI y los amo! 🥰 🫣,"['possession', 'at', 'and', 'i', 'love', 'you', 'possession at', 'at and', 'and i', 'i love', 'love you']"
764,2024-02-21,Al fin recuperé mi cuenta de Los amo! 🫱🏻‍🫲🏾,"['i', 'finally', 'recovered', 'my', 'account', 'of', 'the', 'i', 'love', 'i finally', 'finally recovered', 'recovered my', 'my account', 'account of', 'of the', 'the i', 'i love']"
765,2024-02-22,"Hey, hey, hey, banco 👌✔️ Esto es perfecto","['hey', 'hey', 'hey', 'bank', 'this', 'is', 'perfect', 'hey hey', 'hey hey', 'hey bank', 'bank this', 'this is', 'is perfect']"
766,2024-02-29,Gracias por la información. Me fue muy útil.,"['thanks', 'for', 'the', 'wa', 'very', 'useful', 'thanks for', 'for the', 'the wa', 'wa very', 'very useful']"
767,2024-03-01,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(","['i', 'already', 'have', 'month', 'with', 'the', 'guaranteed', 'tdc', 'with', 'good', 'use', 'when', 'are', 'they', 'going', 'to', 'graduate', 'i', 'remember', 'that', 'when', 'i', 'hired', 'it', 'i', 'said', 'month', 'of', 'good', 'use', 'i already', 'already have', 'have month', 'month with', 'with the', 'the guaranteed', 'guaranteed tdc', 'tdc with', 'with good', 'good use', 'use when', 'when are', 'are they', 'they going', 'going to', 'to graduate', 'graduate i', 'i remember', 'remember that', 'that when', 'when i', 'i hired', 'hired it', 'it i', 'i said', 'said month', 'month of', 'of good', 'good use']"
768,2024-03-01,nunca falla 😎,"['it', 'never', 'fails', 'it never', 'never fails']"
769,2024-03-01,"Muchas gracias, ya salí del apuro gracias a y .","['thank', 'you', 'very', 'much', 'i', 'already', 'got', 'out', 'of', 'trouble', 'thanks', 'to', 'thank you', 'you very', 'very much', 'much i', 'i already', 'already got', 'got out', 'out of', 'of trouble', 'trouble thanks', 'thanks to']"
770,2024-03-02,Gracias. Ya revisé,"['thank', 'already', 'checked', 'thank already', 'already checked']"
771,2024-03-06,Jaja gracias! 👏,"['haha', 'thanks', 'haha thanks']"
772,2024-03-06,Te recomiendo,"['i', 'recommend', 'you', 'i recommend', 'recommend you']"
773,2024-03-08,Sábado Perpetuo 🙏,"['perpetual', 'saturday', 'perpetual saturday']"
774,2024-03-13,Gracias por la atención,"['thanks', 'for', 'your', 'attention', 'thanks for', 'for your', 'your attention']"
775,2024-03-13,"Muchas gracias, ya quedó :)","['thank', 'you', 'very', 'much', 'it', 'already', 'remained', 'thank you', 'you very', 'very much', 'much it', 'it already', 'already remained']"
776,2024-03-15,Agree contigo A la versh 👇🏽,"['add', 'with', 'you', 'to', 'the', 'versh', 'add with', 'with you', 'you to', 'to the', 'the versh']"
777,2024-03-16,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. ✌🏽","['i', 'made', 'suggestion', 'in', 'the', 'app', 'in', 'that', 'they', 'give', 'facility', 'to', 'fact', 'such', 'the', 'number', 'of', 'answer', 'that', 'i', 'communicate', 'by', 'phone', 'and', 'see', 'that', 'they', 'tell', 'ease', 'help', 'is', 'that', 'they', 'just', 'do', 'get', 'i made', 'made suggestion', 'suggestion in', 'in the', 'the app', 'app in', 'in that', 'that they', 'they give', 'give facility', 'facility to', 'to fact', 'fact such', 'such the', 'the number', 'number of', 'of answer', 'answer that', 'that i', 'i communicate', 'communicate by', 'by phone', 'phone and', 'and see', 'see that', 'that they', 'they tell', 'tell ease', 'ease help', 'help is', 'is that', 'that they', 'they just', 'just do', 'do get']"
778,2024-03-18,Gracias por la atención!,"['thanks', 'for', 'your', 'attention', 'thanks for', 'for your', 'your attention']"
779,2024-03-18,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1","['hello', 'good', 'serf', 'you', 'it', 'pleasure', 'u', 'your', 'comment', 'are', 'very', 'impossible', 'so', 'we', 'are', 'interested', 'in', 'knowing', 'more', 'about', 'your', 'you', 'give', 'u', 'more', 'detail', 'of', 'the', 'situation', 'you', 'present', 'please', 'hello good', 'good serf', 'serf you', 'you it', 'it pleasure', 'pleasure u', 'u your', 'your comment', 'comment are', 'are very', 'very impossible', 'impossible so', 'so we', 'we are', 'are interested', 'interested in', 'in knowing', 'knowing more', 'more about', 'about your', 'your you', 'you give', 'give u', 'u more', 'more detail', 'detail of', 'of the', 'the situation', 'situation you', 'you present', 'present please']"
780,2024-03-19,Gracias ya hable vía telefónica y se resolvió mi inquietud,"['thank', 'you', 'already', 'speak', 'via', 'telephone', 'and', 'my', 'concern', 'wa', 'resolved', 'thank you', 'you already', 'already speak', 'speak via', 'via telephone', 'telephone and', 'and my', 'my concern', 'concern wa', 'wa resolved']"
781,2024-03-22,Te amo Gran experiencia ir a la hey shop Lxs tqm,"['i', 'love', 'you', 'great', 'experience', 'to', 'go', 'to', 'the', 'hey', 'shop', 'lx', 'tqm', 'i love', 'love you', 'you great', 'great experience', 'experience to', 'to go', 'go to', 'to the', 'the hey', 'hey shop', 'shop lx', 'lx tqm']"
782,2024-03-23,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.","['they', 'recommended', 'charlie', 'on', 'can', 'help', 'solve', 'this', 'recovered', 'mine', 'with', 'your', 'help', 'so', 'i', 'recommend', 'it', 'the', 'best', 'and', 'faster', 'option', 'they recommended', 'recommended charlie', 'charlie on', 'on can', 'can help', 'help solve', 'solve this', 'this recovered', 'recovered mine', 'mine with', 'with your', 'your help', 'help so', 'so i', 'i recommend', 'recommend it', 'it the', 'the best', 'best and', 'and faster', 'faster option']"
783,2024-03-26,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,"['good', 'day', 'is', 'there', 'any', 'promotion', 'to', 'msi', 'for', 'the', 'payment', 'of', 'possession', 'of', 'greeting', 'good day', 'day is', 'is there', 'there any', 'any promotion', 'promotion to', 'to msi', 'msi for', 'for the', 'the payment', 'payment of', 'of possession', 'possession of', 'of greeting']"
784,2024-03-27,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+","['i', 'do', 'recommend', 'although', 'i', 'feel', 'that', 'it', 'is', 'difficult', 'for', 'you', 'to', 'approve', 'if', 'you', 'have', 'never', 'had', 'one', 'or', 'if', 'you', 'have', 'history', 'with', 'banamex', 'at', 'least', 'i', 'have', 'heard', 'case', 'like', 'that', 'my', 'first', 'tdc', 'wa', 'from', 'heybanco', 'and', 'i', 'recommend', 'at', 'that', 'time', 'they', 'gave', 'or', 'of', 'rewardsin', 'purchase', 'with', 'i do', 'do recommend', 'recommend although', 'although i', 'i feel', 'feel that', 'that it', 'it is', 'is difficult', 'difficult for', 'for you', 'you to', 'to approve', 'approve if', 'if you', 'you have', 'have never', 'never had', 'had one', 'one or', 'or if', 'if you', 'you have', 'have history', 'history with', 'with banamex', 'banamex at', 'at least', 'least i', 'i have', 'have heard', 'heard case', 'case like', 'like that', 'that my', 'my first', 'first tdc', 'tdc wa', 'wa from', 'from heybanco', 'heybanco and', 'and i', 'i recommend', 'recommend at', 'at that', 'that time', 'time they', 'they gave', 'gave or', 'or of', 'of rewardsin', 'rewardsin purchase', 'purchase with']"
785,2024-03-27,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream","['thanks', 'to', 'inviting', 'u', 'to', 'learn', 'more', 'about', 'the', 'retro', 'collection', 'well', 'the', 'detail', 'and', 'gift', 'my', 'card', 'is', 'anime', 'chord', 'to', 'buy', 'movie', 'ticket', 'for', 'the', 'new', 'rascaldoesnotdream', 'movie', 'thanks to', 'to inviting', 'inviting u', 'u to', 'to learn', 'learn more', 'more about', 'about the', 'the retro', 'retro collection', 'collection well', 'well the', 'the detail', 'detail and', 'and gift', 'gift my', 'my card', 'card is', 'is anime', 'anime chord', 'chord to', 'to buy', 'buy movie', 'movie ticket', 'ticket for', 'for the', 'the new', 'new rascaldoesnotdream', 'rascaldoesnotdream movie']"
786,2024-03-28,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,"['will', 'be', 'happy', 'to', 'attend', 'the', 'best', 'invite', 'you', 'to', 'write', 'dm', 'and', 'we', 'will', 'gladly', 'help', 'you', 'with', 'all', 'the', 'information', 'you', 'will', 'be', 'aware', 'of', 'you', 'will be', 'be happy', 'happy to', 'to attend', 'attend the', 'the best', 'best invite', 'invite you', 'you to', 'to write', 'write dm', 'dm and', 'and we', 'we will', 'will gladly', 'gladly help', 'help you', 'you with', 'with all', 'all the', 'the information', 'information you', 'you will', 'will be', 'be aware', 'aware of', 'of you']"
787,2024-03-28,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,"['thanks', 'didi', 'for', 'trust', 'and', 'increase', 'my', 'credit', 'line', 'at', 'or', 'and', 'mean', 'offering', 'so', 'much', 'credit', 'thanks', 'only', 'the', 'msi', 'would', 'be', 'missing', 'thanks didi', 'didi for', 'for trust', 'trust and', 'and increase', 'increase my', 'my credit', 'credit line', 'line at', 'at or', 'or and', 'and mean', 'mean offering', 'offering so', 'so much', 'much credit', 'credit thanks', 'thanks only', 'only the', 'the msi', 'msi would', 'would be', 'be missing']"
788,2024-03-28,"Hola! Gracias, acabo de enviar correo.","['hello', 'thanks', 'i', 'just', 'sent', 'mail', 'hello thanks', 'thanks i', 'i just', 'just sent', 'sent mail']"
789,2024-03-30,"hola, Les mande dm :)","['hello', 'send', 'you', 'dm', 'hello send', 'send you', 'you dm']"
790,2024-03-30,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho 💜☺️🤭,"['yesterday', 'i', 'won', 'hat', 'in', 'real', 'i', 'stayed', 'with', 'my', 'outfit', 'hahahaha', 'and', 'i', 'wa', 'happy', 'all', 'the', 'wa', 'thus', 'chised', 'lot', 'yesterday i', 'i won', 'won hat', 'hat in', 'in real', 'real i', 'i stayed', 'stayed with', 'with my', 'my outfit', 'outfit hahahaha', 'hahahaha and', 'and i', 'i wa', 'wa happy', 'happy all', 'all the', 'the wa', 'wa thus', 'thus chised', 'chised lot']"
791,2024-03-31,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! 🙌🏼💙,"['unlike', 'you', 'have', 'demonstrated', 'true', 'understanding', 'of', 'the', 'need', 'of', 'your', 'you', 'for', 'making', 'my', 'project', 'come', 'true', 'unlike you', 'you have', 'have demonstrated', 'demonstrated true', 'true understanding', 'understanding of', 'of the', 'the need', 'need of', 'of your', 'your you', 'you for', 'for making', 'making my', 'my project', 'project come', 'come true']"
792,2024-03-31,TE AMO UN CHINGO 😍,"['i', 'love', 'you', 'chingo', 'i love', 'love you', 'you chingo']"
793,2024-04-04,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,"['akamba', 'return', 'thanks', 'to', 'the', 'pre', 'sale', 'presented', 'by', 'hey', 'this', 'unique', 'stage', 'akamba return', 'return thanks', 'thanks to', 'to the', 'the pre', 'pre sale', 'sale presented', 'presented by', 'by hey', 'hey this', 'this unique', 'unique stage']"
794,2024-04-04,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,"['mine', 'resolved', 'enter', 'the', 'online', 'bank', 'from', 'computer', 'and', 'tell', 'you', 'that', 'you', 'are', 'blocked', 'but', 'you', 'put', 'the', 'token', 'of', 'your', 'cell', 'and', 'mine resolved', 'resolved enter', 'enter the', 'the online', 'online bank', 'bank from', 'from computer', 'computer and', 'and tell', 'tell you', 'you that', 'that you', 'you are', 'are blocked', 'blocked but', 'but you', 'you put', 'put the', 'the token', 'token of', 'of your', 'your cell', 'cell and']"
